dialogue,글자수
"야, 나 요즘 퍼즐 맞추기 시작했어.오, 퍼즐? 어떤 거?1000피스짜리 풍경 퍼즐이야.와, 그거 시간 많이 걸리겠다!응, 근데 완성하면 뿌듯해.사진 보여줘, 어디까지 했어?절반쯤? 보내줄게.이거 멋지네! 다 하면 어쩔 거야?액자에 넣을까 생각 중.좋네, 나도 도와줄게!하하, 언제든 와!",161
"요즘 취미로 뭐해?나 플로깅 시작했어.플로깅? 그게 뭐야?조깅하면서 쓰레기 줍는 거야.오, 멋지다! 어디서 해?공원 근처, 기분도 좋아져.대박! 같이 해볼까?응, 운동화 챙겨와!언제 갈까? 주말 어때?좋아, 시간 정하자!콜! 준비할게.",131
"야, 나 요즘 드라마 정주행해.오, 어떤 드라마?그 옛날 로맨스 드라마들!하하, 추억 돋네! 어떤 거?‘겨울연가’부터 시작했지.진짜? 재밌어?응, 옛날 감성 너무 좋아.몇 편이나 봤어?이제 5편째, 푹 빠졌어.나도 같이 볼까?좋아, 같이 정주행하자!",139
"너 요즘 취미 뭐야?나 영화 수집하는 거 좋아해.오, 어떤 영화? DVD 사는 거?응, 옛날 고전 영화들!멋지다! 몇 개나 모았어?50개 정도? 점점 늘어나.대박! 보여줄 수 있어?응, 사진 찍어서 보내줄게.멋지네! 나도 시작해볼까?좋아, 추천해줄게!고마워, 기대돼!",149
"야, 나 요즘 베이킹 시작했어.오, 진짜? 뭐 만들었어?쿠키랑 머핀 해봤지.맛있어? 사진 보여줘!응, 꽤 잘 나왔어. 보내줄게.와, 이거 프로급이네!하하, 고마워! 먹어볼래?당연히! 언제 먹게 해줄 건데?이번 주말 와, 준비할게.콜! 기대된다!좋아, 맛보장!",144
"요즘 취미로 뭐해?나 피아노 치는 거 배우고 있어.오, 멋지다! 잘 쳐?아직 초보야, 간단한 곡 연습 중.어떤 곡? 들어볼 수 있어?‘캐논’ 연습 중인데, 아직 어설퍼.그래도 대단해! 연주해줘.부끄럽지만, 나중에 들려줄게.약속이야! 언제 들려줄 건데?한 달 뒤에 완성해볼게!기대할게!",158
"야, 나 요즘 원예에 빠졌어.오, 원예? 뭘 키워?다육이랑 허브 키우고 있어.멋지네! 집에서 키우는 거야?응, 베란다에 작게 꾸몄지.사진 보여줘, 궁금해!응, 바로 보내줄게.와, 이거 너무 예쁘다!고마워! 너도 키워볼래?좋아, 다육이 하나 사볼게!내가 추천해줄게!",147
"너 취미 뭐야? 요즘 뭐해?나 요즘 클라이밍 시작했어.오, 암벽타기? 어디서 해?근처 체육관에서, 초보 코스야.멋지다! 힘들지 않아?조금, 근데 재밌어!한 번 가볼까? 구경하고 싶어.응, 같이 가자! 체험도 가능해.좋아, 언제 갈까?주말 어때? 시간 맞춰봐.콜! 준비할게.",152
"야, 나 요즘 독서 모임 가입했어.오, 멋지다! 어떤 책 읽어?지난주엔 ‘데미안’ 읽었지.좋네! 모임 어때?사람들 다 친절하고, 토론 재밌어.몇 명이나 모여?한 10명 정도, 아담해.나도 가입해볼까?응, 다음 모임 때 데려갈게.좋아, 기대된다!책 미리 읽고 와!",146
"요즘 취미 뭐해?나 요가 시작했어, 집에서.오, 요가? 어떤 스타일?그냥 기본 스트레칭 위주야.좋네! 효과 있어?응, 몸이 좀 유연해졌어.영상 따라 하는 거야?응, 유튜브 보면서 해.추천 영상 있어?있지, 링크 보내줄게!고마워, 나도 해볼게.",135
"야, 나 요즘 스케이트보드 타.오, 진짜? 어디서 연습해?공원에서, 평평한 데서 해.멋지다! 잘 타?아직 넘어지기 바빠, 하하.그래도 재밌겠다! 보여줘.응, 짧은 영상 있어. 보낸다.와, 멋져! 나도 배워볼까?같이 타자, 초보도 가능해.좋아, 다음에 같이 가!콜! 약속!",151
"너 요즘 취미 뭐야?나 레진 공예 시작했어.오, 그거 뭐 만드는 거야?악세사리, 반지나 목걸이야.멋지다! 보여줄 거 있어?응, 반지 하나 완성했지.사진 보내줘, 궁금해!잠깐만, 문자로 보낸다.와, 이거 진짜 예쁘네!고마워! 너도 만들어볼래?좋아, 가르쳐줘!",143
"야, 나 요즘 캠핑에 빠졌어.오, 캠핑? 어디 다녀왔어?지난주에 양평 갔었지.좋았어? 뭘 했어?바비큐 해먹고, 별도 봤어.멋지네! 사진 있어?응, 몇 장 찍었지. 보여줄게.와, 분위기 최고다!너도 갈래? 다음에 같이 가.좋아, 텐트 빌려줘!하하, 알았어!",142
"요즘 취미로 뭐해?나 보석십자수 하고 있어.오, 그거 뭐야? 예쁘게 나와?그림처럼 자수 놓는 거야. 예뻐!완성된 거 보여줘!응, 꽃무늬 하나 끝냈어.사진 보내줄래?응, 잠깐만. 문자로 보낸다.와, 이거 진짜 섬세하다!고마워! 너도 해볼래?좋아, 키트 추천해줘!",145
"야, 나 요즘 댄스 배우고 있어.오, 어떤   sweater? 힙합?K-POP 커버 댄스야!멋지다! 어디서 배워?학원에서, 초보 클래스야.공연도 해? 보고 싶어!아직 연습 중, 나중에 보여줄게.언제 보여줄 건데?두 달 뒤 공연 있어!오, 꼭 보러 갈게!응, 기대해!",148
"너 요즘 취미 뭐야?나 낚시에 푹 빠졌어.오, 낚시? 어디서 해?근처 호수에서, 주말마다 가.뭐 잡았어? 대박 물고기?아직 작은 고기들뿐이야.그래도 재밌겠다! 사진 있어?응, 몇 장 찍었지. 보여줄게.멋지네! 나도 따라갈까?좋아, 낚싯대 챙겨와!하하, 준비할게!",146
"야, 요즘 환경 보호에 관심 많아졌어.오, 진짜? 뭘 하고 있어?일회용품 줄이려고 텀블러 들고 다녀.멋지다! 효과 있나?응, 카페에서 할인도 받고 좋아.나도 텀블러 사볼까?좋지! 예쁜 거 많아, 추천해줄게.어떤 거 써? 보여줘!사진 보내줄게, 잠깐만.와, 이거 멋지네! 나도 살게.같이 환경 지키자!",167
"너 지역사회 봉사 해본 적 있어?응, 지난주에 동네 청소했어.오, 어떤 거? 재밌었어?공원 쓰레기 줍기, 사람들 많았지.좋네! 기분 어땠어?뿌듯했어, 동네가 깨끗해졌거든.나도 해보고 싶다!다음 행사 때 같이 갈래?언제야? 알려줘!다음 달이야, 문자 보낼게.좋아, 기대돼!",151
"야, 재활용 잘 챙겨해?응, 요즘 분리배출 꼼꼼히 해.오, 어떤 거부터 시작했어?플라스틱이랑 종이 나눠서 버려.멋지다! 어렵진 않아?처음엔 헷갈렸는데, 익숙해졌어.팁 좀 알려줘, 나도 할래.라벨 떼고 깨끗이 씻으면 돼.오, 쉬워 보인다!응, 같이 해보자!좋아, 시작할게!",151
"요즘 다양성 존중에 관심 많아.오, 좋은 주제네! 뭘 알아봤어?다른 문화 배울려고 책 읽고 있어.멋지다! 어떤 책?‘세계 문화 이야기’ 읽는 중이야.재밌어? 추천해줄래?응, 너무 흥미로워! 강추야.나도 읽어볼게, 어디서 사?온라인 서점에 많아, 링크 보낼게.고마워! 같이 토론하자.좋아, 읽고 얘기해!",168
"야, 지역 농산물 사는 거 어때?좋지! 나도 요즘 로컬 마켓 가.오, 어떤 거 사봤어?토마토랑 고구마, 신선하더라.맛있었어? 어디서 샀어?동네 직거래 장터, 사람들도 친절해.나도 가보고 싶다!이번 주말 같이 갈래?좋아, 시간 알려줘!오케이, 문자로 보낸다.기대돼, 고마워!",152
"너 에너지 절약 어떻게 해?나 집에서 LED 전구로 바꿨어.오, 그거 효과 있어?응, 전기세 좀 줄었어!멋지다! 또 뭐해?사용 안 할 때 플러그 뽑아.그거 좋은 습관이네!너도 해볼래? 쉬워.응, 오늘부터 시작할게.좋아, 같이 절약하자!콜! 팁 더 알려줘.",142
"야, 요즘 자원봉사 어때?나 동물보호소에서 봉사 시작했어.오, 진짜? 뭐해?강아지 산책시키고 밥 주는 거.귀엽겠다! 힘들진 않아?조금 바빠도, 보람 있어.나도 해보고 싶다!다음에 같이 갈래? 재밌어.언제 가? 알려줘!다음 주말, 시간 맞춰볼게.좋아, 기대돼!",144
"너 플라스틱 줄이는 법 알아?응, 장 볼 때 장바구니 써.오, 좋은 생각이네! 효과 있어?응, 비닐봉지 거의 안 써.멋지다! 또 뭐해?집에서 재활용도 꼼꼼히 해.나도 시작해볼까?당연히! 같이 해보자.장바구니 어디서 사?예쁜 거 많아, 링크 보낼게.고마워, 바로 살게!",149
"요즘 환경 캠페인 관심 있어?응, 나무 심기 캠페인 알아봤어.오, 멋지다! 어디서 해?근처 공원에서, 다음 주에 행사 있어.참여할 건가? 어때?응, 신청했어! 같이 갈래?좋아, 나도 신청할게.오케이, 정보 보내줄게.언제 만날까?주말에 시간 맞춰보자.콜! 기대돼!",146
"너 자전거로 출퇴근 해봤어?응, 요즘 자전거 타고 다녀.오, 어때? 힘들지 않아?조금 힘들지만, 공기도 맑고 좋아.환경에도 좋겠다!맞아, 차도 덜 막혀.나도 해볼까?당연히! 같이 타자.자전거 추천해줄래?좋아, 링크 보내줄게.고마워, 바로 볼게!",136
"야, 요즘 노인 복지 관심 많아.오, 진짜? 뭘 알아봤어?경로당에서 봉사 프로그램 봤어.멋지다! 뭐하는 거야?간단한 도움 주고, 얘기 나누는 거.좋네! 보람 있을 것 같아.응, 나도 이번 주 가볼까 해.나도 같이 갈까?좋아, 같이 신청하자!언제 가? 알려줘.금요일, 시간 맞춰볼게.",157
"너 음식 낭비 줄이는 법 알아?응, 남은 음식으로 요리해.오, 어떤 요리? 예를 들어줘!볶음밥이나 스프, 맛있어.멋지다! 레시피 알려줘.간단한 거부터 보내줄게.고마워! 나도 해볼게.응, 쉬워. 같이 해보자.좋아, 주말에 요리해?콜! 재료 준비할게.기대돼!",142
"야, 공정무역 제품 써봤어?응, 커피 사봤는데 괜찮아.오, 어디서 샀어?온라인 마켓, 종류도 많더라.맛 어땠어? 다를까?부드럽고, 좋은 일 한 기분이야.나도 사볼까? 추천해줘.좋아, 링크 보내줄게.고마워! 언제 올까?오늘 저녁에 확인해봐.알았어, 바로 볼게!",144
"요즘 다문화 행사 관심 있어?응, 지난주에 축제 갔었어.오, 어땠어? 뭐했어?세계 음식 맛보고, 공연 봤지.재밌었겠다! 사진 있어?응, 몇 장 찍었어. 보여줄게.와, 분위기 좋네!다음에 같이 갈래?언제야? 알려줘!다음 달이야, 문자 보낼게.좋아, 기대돼!",142
"너 물 절약 어떻게 해?샤워 시간 줄이고 있어.오, 얼마나 줄였어?5분 정도? 시원하고 좋아.좋네! 또 뭐해?빗물 받아서 식물에 줘.멋지다! 나도 해볼까?응, 쉬워. 같이 해보자.빗물통 어디서 사?온라인에 많아, 링크 보낼게.고마워, 바로 볼게!",137
"야, 요즘 장애인 지원 관심 있어.오, 진짜? 뭘 알아봤어?봉사 모임에서 활동 시작했어.멋지다! 뭐하는 거야?이동 돕거나, 행사 준비해.보람 있겠다! 어때?응, 사람들 만나면서 배워.나도 해보고 싶다!다음에 같이 갈래?언제야? 알려줘!다음 주, 시간 맞춰볼게.",145
"너 헌 옷 기부해본 적 있어?응, 지난달에 옷 정리했지.오, 어디다 기부했어?동네 기부함, 간단하더라.좋네! 상태 좋은 거만 내?응, 깨끗한 것만 골랐어.나도 정리해볼까?좋아, 같이 해보자.기부함 어디야?지도 보내줄게, 가까워.고마워, 바로 갈게!",138
"야, 요즘 업사이클링 해봤어?응, 빈 병으로 화분 만들었어.오, 멋지다! 보여줘!사진 찍었지, 잠깐만.와, 이거 예쁘네!고마워! 만드는 거 쉬워.나도 해보고 싶다!재료 있으면 가르쳐줄게.좋아, 뭐 필요해?빈 병이랑 흙이면 돼.알았어, 준비할게!",136
"너 지역 아동센터 알아?응, 거기서 봉사해봤어.오, 뭐했어? 재밌었어?아이들 숙제 도와줬지, 귀여워.좋네! 자주 가?한 달에 두 번 정도 가.나도 가보고 싶다!다음에 같이 갈래?언제야? 알려줘!다음 주말, 시간 맞춰볼게.좋아, 기대돼!",131
"야, 푸드뱅크 해본 적 있어?응, 음식 기부해봤지.오, 어떤 음식? 어디다?집에 남은 캔, 센터에 줬어.멋지다! 기분 어땠어?누군가 도움 될 생각에 좋았어.나도 해볼까?응, 쉬워. 같이 가자.어디로 가야 해?근처 센터 찾아줄게.고마워, 바로 해볼게!",139
"너 대중교통 자주 이용해?응, 버스랑 지하철만 타.오, 환경에도 좋겠다!맞아, 차 막힐 일도 없고.요금 아껴지겠네!응, 교통카드 충전만 하면 돼.나도 자주 타볼까?좋아, 같이 다니자.어떤 노선 좋아?내가 자주 타는 거 알려줄게.고마워, 바로 써볼게!",139
"야, 요즘 교육 지원 관심 있어.응, 온라인 강의 기부해봤어.오, 어떤 거? 멋지다!아이들 무료 강의, 사이트에서 했지.좋네! 효과 있나?응, 아이들 반응 좋더라.나도 참여해볼까?당연히! 정보 보내줄게.어떻게 신청해?링크 보낼게, 쉬워.고마워, 바로 볼게!",143
"너 친환경 제품 써봤어?응, 대나무 칫솔 써봤지.오, 어때? 괜찮아?응, 플라스틱보다 느낌 좋아.어디서 샀어? 추천해줘.온라인 마켓, 링크 보낼게.고마워! 나도 사볼게.같이 친환경 생활하자!좋아, 또 뭐 써?비누도 천연으로 바꿨어.멋지다, 알려줘!",138
"야, 동네 도서관 자주 가?응, 책 빌리러 자주 가.오, 어떤 책 읽어?환경 관련 책, 흥미로워.좋네! 추천해줄래?‘지구를 위한 작은 발걸음’ 어때?제목부터 멋지다! 빌려볼게.도서관 같이 갈래?언제 갈까? 시간 맞춰.주말 어때? 문자 보낼게.좋아, 기대돼!",143
"너 요즘 자원 재활용 잘해?응, 유리병 따로 모아두고 있어.오, 멋지다! 어디서 해?동네 재활용 센터에 가져가.좋네! 얼마나 자주 해?한 달에 한 번 정도 가.나도 같이 갈까?좋아, 다음 주에 가자.시간 맞춰볼게, 고마워!응, 기대돼!",131
"야, 초등학교 때 기억나?응, 운동회 진짜 재밌었지!맞아, 계주 달리기 1등 했던 거!하하, 너 표정 진지했잖아.그때 진짜 열심히 뛰었어!사진 남아있나? 보고 싶다.집에 앨범 있어, 찾아볼게.오, 보여줘! 추억 돋네.다음에 가져올게, 약속!좋아, 기대할게!그때 친구들 어딨는지 궁금하다.",160
"중학교 때 제일 기억나는 게 뭐야?음, 과학 시간에 로켓 만들기!오, 그거 재밌었겠다!응, 날아가는데 다들 소리 질렀지.성공했어? 잘 날았어?조금 비뚤했지만, 멋졌어!영상 찍었나? 보고 싶다.사진만 있어, 보내줄게.와, 이거 추억이네!너도 뭔가 만들어봤었지?응, 나도 그때 재밌었어!",158
"고등학교 때 동아리 어땠어?나 댄스 동아리 했었지.오, 어떤 춤 췄어?K-POP 커버, 공연도 했어.멋지다! 영상 있어?응, 공연 영상 남아있어.보내줘, 보고 싶다!잠깐만, 폰에 있어.와, 너 진짜 잘춘다!하하, 고마워! 너도 춰볼래?생각해볼게, 가르쳐줘!",143
"초등학교 때 담임선생님 어땠어?우리 선생님 진짜 친절했어.오, 어떤 분이셨는데?항상 웃으시면서 이야기해줬지.좋았겠다! 기억나는 거 있어?급식 시간에 같이 밥 먹은 거.귀엽네! 사진 남았나?응, 졸업 앨범에 있어.다음에 보여줘!알았어, 집에 가서 찾아볼게.기대돼, 추억 돋는다!",154
"중학교 때 공부 팁 뭐였어?나 노트 정리 꼼꼼히 했지.오, 어떻게 정리했어?색깔 펜 써서 깔끔하게!멋지다! 효과 있었어?응, 시험 볼 때 기억 잘 났어.나도 해볼까? 팁 줘!중요한 건 형광펜으로 표시해.좋은 방법이네, 고마워!사진 찍어서 보내줄게.오케이, 바로 볼게!",149
"고등학교 축제 기억나?응, 우리 반 카페 했었지!오, 뭐 팔았어? 재밌었어?커피랑 쿠키, 손님 많았어.멋지다! 사진 남았나?응, 몇 장 찍었지. 보여줄게.와, 분위기 좋네!너도 축제 했었지?응, 우리 반은 공연했어.다음에 영상 보여줘!알았어, 찾아볼게!",141
"초등학교 때 장기자랑 해봤어?응, 나 노래 불렀었지!오, 무슨 노래? 잘했어?동요였는데, 떨려서 망쳤어.하하, 귀엽네! 반응 어땠어?친구들 다 박수쳐줬지.좋았겠다! 영상 있어?아니, 그땐 안 찍었어.아쉽네, 다시 불러줘!하하, 다음에 불러볼게.약속이야!",141
"중학교 때 제일 좋아한 과목 뭐야?나 체육, 운동하는 거 좋아했어.오, 뭐했어? 농구?축구! 매일 공 찼지.멋지다! 잘했어?그냥 재미로 했지, 프로는 아니야.하하, 추억이네! 사진 있어?응, 팀 사진 보내줄게.와, 이거 멋지다!너도 체육 좋아했지?응, 배구 재밌었어!",149
"고등학교 때 야자 어땠어?야자? 친구들이랑 웃으면서 했지.하하, 공부 잘했어?그냥 노트 필기하고 수다 떨었어.좋았겠다! 무슨 얘기했어?주로 드라마 얘기했지.재밌었겠다! 기억나는 거 있어?친구가 간식 나눠준 거!나도 그때 간식 먹었지.다음에 간식 사오자!좋아, 약속!",148
